0,1,2
that's,why,you
why,you,should
you,should,help
should,help,so_that
help,so_that,you
so_that,you,know
you,know,which
know,which,toys
which,toys,go
toys,go,<\s>
<s>,if,you
if,you,put
you,put,your
put,your,paper
your,paper,and
paper,and,pen
and,pen,down
pen,down,you
down,you,could
you,could,work
could,work,a
work,a,little
a,little,harder
little,harder,<\s>
<s>,pete,xxx
pete,xxx,<\s>
<s>,they're,gonna
they're,gonna,come
gonna,come,see
come,see,you
see,you,next
you,next,week
next,week,after
week,after,you've
after,you've,been
you've,been,to
been,to,school
to,school,<\s>
<s>,how,d
how,d,you
d,you,get
you,get,there
get,there,<\s>
<s>,yeah,jennifer
yeah,jennifer,forenan's
jennifer,forenan's,going
forenan's,going,and
going,and,marie
and,marie,is
marie,is,going
is,going,<\s>
<s>,i'll,go
i'll,go,for
go,for,a
for,a,while
a,while,yes
while,yes,<\s>
<s>,here,your
here,your,paper's
your,paper's,right
paper's,right,here
right,here,<\s>
<s>,and,there's
and,there's,some
there's,some,more
some,more,in
more,in,the
in,the,in
the,in,the
in,the,desk
the,desk,<\s>
<s>,that,probably
that,probably,belongs
probably,belongs,to
belongs,to,the
to,the,car
the,car,<\s>
<s>,is,that
is,that,your
that,your,hair
your,hair,pin
hair,pin,<\s>
<s>,oh,<\s>
<s>,they'll,give
they'll,give,you
give,you,some
you,some,when
some,when,you
when,you,when
you,when,they
when,they,come
they,come,back
come,back,peter
back,peter,<\s>
<s>,you've,got
you've,got,your
got,your,crayons
your,crayons,and
crayons,and,your
and,your,crayoning
your,crayoning,book
crayoning,book,<\s>
<s>,whose,pen
whose,pen,is
pen,is,it
is,it,<\s>
<s>,well,then
well,then,i
then,i,think
i,think,you
think,you,should
you,should,give
should,give,it
give,it,to
it,to,them
to,them,we've
them,we've,got
we've,got,other
got,other,pens
other,pens,<\s>
<s>,i've,got
i've,got,plenty
got,plenty,of
plenty,of,pens
of,pens,<\s>
<s>,that's,an
that's,an,awful
an,awful,lot
awful,lot,of
lot,of,paper
of,paper,to
paper,to,keep
to,keep,don't
keep,don't,you
don't,you,think
you,think,pete
think,pete,<\s>
<s>,you'll,never
you'll,never,use
never,use,all
use,all,that
all,that,<\s>
<s>,we'll,worry
we'll,worry,about
worry,about,that
about,that,later
that,later,<\s>
<s>,okay,okay
okay,okay,<\s>
<s>,let's,say
let's,say,good
say,good,bye
good,bye,to
bye,to,them
to,them,first
them,first,<\s>
<s>,let's,say
let's,say,good
say,good,bye
good,bye,<\s>
<s>,you,hafta
you,hafta,tell
hafta,tell,them
tell,them,all
them,all,about
all,about,it
about,it,<\s>
<s>,no,she
no,she,just
she,just,woke
just,woke,up
woke,up,too
up,too,<\s>
<s>,you,wan
you,wan,go
wan,go,out
go,out,to
out,to,the
to,the,living
the,living,room
living,room,pete
room,pete,<\s>
<s>,d,you
d,you,have
you,have,something
have,something,you
something,you,wan
you,wan,do
wan,do,<\s>
<s>,yeah,what
yeah,what,d
what,d,you
d,you,do
you,do,when
do,when,you
when,you,get
you,get,up
get,up,from
up,from,a
from,a,nap
a,nap,<\s>
<s>,hm,<\s>
<s>,c,on
c,on,pete
on,pete,real
pete,real,quick
real,quick,and
quick,and,we'll
and,we'll,be
we'll,be,right
be,right,back
right,back,<\s>
<s>,c,on
c,on,you
on,you,can
you,can,bring
can,bring,the
bring,the,bed
the,bed,if
bed,if,you
if,you,want
you,want,c
want,c,on
c,on,<\s>
<s>,the,what
the,what,<\s>
<s>,use,two
use,two,hands
two,hands,<\s>
<s>,try,and
try,and,use
and,use,two
use,two,hands
two,hands,<\s>
<s>,try,and
try,and,use
and,use,one
use,one,on
one,on,each
on,each,end
each,end,<\s>
<s>,no,in
no,in,the
in,the,park
the,park,by
park,by,the
by,the,sailboat
the,sailboat,pond
sailboat,pond,<\s>
<s>,oh,good
oh,good,<\s>
<s>,hi,petes
hi,petes,<\s>
<s>,back,to
back,to,your
to,your,own
your,own,tricks
own,tricks,<\s>
<s>,hi,<\s>
<s>,going,where
going,where,<\s>
<s>,i've,been
i've,been,i
been,i,went
i,went,and
went,and,picked
and,picked,up
picked,up,daddy's
up,daddy's,shirts
daddy's,shirts,<\s>
<s>,that's,her
that's,her,favorite
her,favorite,word
favorite,word,at
word,at,the
at,the,moment
the,moment,<\s>
<s>,in,the
in,the,past
the,past,she's
past,she's,said
she's,said,mama
said,mama,and
mama,and,dada
and,dada,and
dada,and,baba
and,baba,<\s>
<s>,yeah,<\s>
<s>,jennifer,no
jennifer,no,<\s>
<s>,that,building's
that,building's,finally
building's,finally,making
finally,making,some
making,some,progress
some,progress,over
progress,over,there
over,there,<\s>
<s>,what's,that
what's,that,<\s>
<s>,oh,<\s>
<s>,simon,says
simon,says,<\s>
<s>,super,simon
super,simon,<\s>
<s>,what,is
what,is,it
is,it,<\s>
<s>,what,else
what,else,<\s>
<s>,that,i
that,i,know
i,know,too
know,too,<\s>
<s>,what,<\s>
<s>,well,i
well,i,think
i,think,it's
think,it's,upside
it's,upside,down
upside,down,<\s>
<s>,oh,well
oh,well,it
well,it,probably
it,probably,doesn't
probably,doesn't,matter
doesn't,matter,<\s>
<s>,what,else
what,else,did
else,did,you
did,you,pretend
you,pretend,this
pretend,this,was
this,was,peter
was,peter,<\s>
<s>,what,else
what,else,did
else,did,you
did,you,pretend
you,pretend,this
pretend,this,was
this,was,<\s>
<s>,what,else
what,else,<\s>
<s>,a,boat
a,boat,<\s>
<s>,was,it
was,it,a
it,a,boat
a,boat,<\s>
<s>,ah,<\s>
<s>,was,it
was,it,a
it,a,swimming
a,swimming,pool
swimming,pool,<\s>
<s>,why,don't
why,don't,you
don't,you,come
you,come,over
come,over,here
over,here,in
here,in,the
in,the,swimming
the,swimming,pool
swimming,pool,instead
pool,instead,of
instead,of,worrying
of,worrying,about
worrying,about,that
about,that,<\s>
<s>,let,me
let,me,see
me,see,you
see,you,in
you,in,the
in,the,swimming
the,swimming,pool
swimming,pool,<\s>
<s>,i,like
i,like,to
like,to,see
to,see,you
see,you,swim
you,swim,<\s>
<s>,let's,see
let's,see,you
see,you,put
you,put,your
put,your,head
your,head,under
head,under,water
under,water,<\s>
<s>,you're,all
you're,all,wet
all,wet,<\s>
<s>,your,hair's
your,hair's,wet
hair's,wet,<\s>
<s>,yeah,<\s>
<s>,no,<\s>
<s>,hey,gorilla
hey,gorilla,come
gorilla,come,here
come,here,<\s>
<s>,xxx,another
xxx,another,word
another,word,<\s>
<s>,we,haven't
we,haven't,really
haven't,really,worked
really,worked,on
worked,on,anything
on,anything,<\s>
<s>,you've,reminded
you've,reminded,me
reminded,me,now
me,now,that
now,that,i
that,i,should
i,should,start
should,start,<\s>
<s>,d,you
d,you,see
you,see,any
see,any,tears
any,tears,<\s>
<s>,can,jenny
can,jenny,swim
jenny,swim,too
swim,too,<\s>
<s>,can,jennifer
can,jennifer,swim
jennifer,swim,<\s>
<s>,how,would
how,would,you
would,you,get
you,get,there
get,there,pete
there,pete,<\s>
<s>,how,would
how,would,you
would,you,get
you,get,loi's
get,loi's,house
loi's,house,<\s>
<s>,take,a
take,a,train
a,train,<\s>
<s>,take,a
take,a,train
a,train,<\s>
<s>,peter,<\s>
<s>,airplane,<\s>
<s>,shall,we
shall,we,take
we,take,an
take,an,airplane
an,airplane,<\s>
<s>,okay,let's
okay,let's,take
let's,take,an
take,an,airplane
an,airplane,<\s>
<s>,come,here
come,here,<\s>
<s>,you,take
you,take,an
take,an,airplane
an,airplane,<\s>
<s>,pete,you
pete,you,wan
you,wan,tinkle
wan,tinkle,<\s>
<s>,okay,you
okay,you,tell
you,tell,me
tell,me,when
me,when,<\s>
<s>,pat's,house
pat's,house,<\s>
<s>,does,she
does,she,live
she,live,a
live,a,long
a,long,ways
long,ways,away
ways,away,<\s>
<s>,oh,<\s>
<s>,down,there
down,there,<\s>
<s>,down,the
down,the,street
the,street,<\s>
<s>,are,there
are,there,a
there,a,lot
a,lot,a
lot,a,toys
a,toys,at
toys,at,school
at,school,<\s>
<s>,did,you
did,you,play
you,play,with
play,with,some
with,some,a
some,a,the
a,the,toys
the,toys,<\s>
<s>,what,did
what,did,you
did,you,play
you,play,with
play,with,<\s>
<s>,did,you
did,you,ride
you,ride,the
ride,the,rocking
the,rocking,horse
rocking,horse,<\s>
<s>,yeah,<\s>
<s>,did,you
did,you,have
you,have,ta
have,ta,go
ta,go,up
go,up,in
up,in,the
in,the,elevator
the,elevator,<\s>
<s>,did,you
did,you,have
you,have,ta
have,ta,go
ta,go,up
go,up,in
up,in,an
in,an,elevator
an,elevator,<\s>
<s>,pete,let's
pete,let's,leave
let's,leave,it
leave,it,in
it,in,here
in,here,<\s>
<s>,that's,not
that's,not,s
not,s,to
s,to,be
to,be,pulled
be,pulled,around
pulled,around,<\s>
<s>,you,don't
you,don't,wan
don't,wan,break
wan,break,it
break,it,and
it,and,you'll
and,you'll,just
you'll,just,hurt
just,hurt,yourself
hurt,yourself,<\s>
<s>,yeah,let's
yeah,let's,leave
let's,leave,it
leave,it,in
it,in,the
in,the,living
the,living,room
living,room,<\s>
<s>,we,play
we,play,with
play,with,it
with,it,in
it,in,the
in,the,living
the,living,room
living,room,<\s>
<s>,actually,they're
actually,they're,not
they're,not,running
not,running,upstairs
running,upstairs,it's
upstairs,it's,next
it's,next,door
next,door,<\s>
<s>,yyy,and
yyy,and,christopher
and,christopher,are
christopher,are,back
are,back,<\s>
<s>,the,two
the,two,boys
two,boys,next
boys,next,door
next,door,are
door,are,back
are,back,<\s>
<s>,that,the
that,the,alphabet
the,alphabet,<\s>
<s>,that,what's
that,what's,in
what's,in,some
in,some,soup
some,soup,<\s>
<s>,mhm,<\s>
<s>,don't,close
don't,close,up
close,up,<\s>
<s>,little,huh
little,huh,<\s>
<s>,i'll,keep
i'll,keep,her
keep,her,out
her,out,<\s>
<s>,that's,alright
that's,alright,<\s>
<s>,let's,see
let's,see,if
see,if,she
if,she,wants
she,wants,to
wants,to,ride
to,ride,the
ride,the,car
the,car,<\s>
<s>,here,put
here,put,em
put,em,in
em,in,here
in,here,<\s>
<s>,here's,soup
here's,soup,<\s>
<s>,jenni,bug
jenni,bug,<\s>
<s>,you're,making
you're,making,a
making,a,what
a,what,peter
what,peter,<\s>
<s>,you're,making
you're,making,a
making,a,letter
a,letter,<\s>
<s>,that,a
that,a,lot
a,lot,a
lot,a,letters
a,letters,<\s>
<s>,is,it
is,it,hot
it,hot,<\s>
<s>,cook,it
cook,it,heat
it,heat,it
heat,it,on
it,on,how
on,how,you
how,you,gonna
you,gonna,heat
gonna,heat,it
heat,it,up
it,up,<\s>
<s>,you,gonna
you,gonna,put
gonna,put,it
put,it,in
it,in,the
in,the,ice
the,ice,refrigerator
ice,refrigerator,<\s>
<s>,put,it
put,it,in
it,in,the
in,the,refrigerator
the,refrigerator,and
refrigerator,and,heat
and,heat,it
heat,it,up
it,up,<\s>
<s>,oh,right
oh,right,<\s>
<s>,looks,like
looks,like,it's
like,it's,gonna
it's,gonna,spill
gonna,spill,<\s>
<s>,there's,an
there's,an,airplane
an,airplane,over
airplane,over,there
over,there,too
there,too,peter
too,peter,<\s>
<s>,see,the
see,the,airplane
the,airplane,<\s>
<s>,that's,their
that's,their,box
their,box,<\s>
<s>,did,they
did,they,bring
they,bring,any
bring,any,balls
any,balls,or
balls,or,are
or,are,these
are,these,all
these,all,yours
all,yours,peter
yours,peter,<\s>
<s>,are,these
are,these,all
these,all,your
all,your,balls
your,balls,<\s>
<s>,hm,<\s>
<s>,did,they
did,they,bring
they,bring,any
bring,any,balls
any,balls,<\s>
<s>,look,see
look,see,that
see,that,<\s>
<s>,see,that
see,that,that
that,that,means
that,means,that's
means,that's,the
that's,the,top
the,top,to
top,to,open
to,open,<\s>
<s>,mhm,<\s>
<s>,peter,<\s>
<s>,you,give
you,give,them
give,them,their
them,their,box
their,box,pete
box,pete,<\s>
<s>,xxx,take
xxx,take,your
take,your,stuff
your,stuff,out
stuff,out,<\s>
<s>,you,don't
you,don't,want
don't,want,them
want,them,to
them,to,take
to,take,your
take,your,letters
your,letters,do
letters,do,you
do,you,<\s>
<s>,well,then
well,then,you
then,you,better
you,better,take
better,take,the
take,the,letters
the,letters,out
letters,out,<\s>
<s>,it's,right
it's,right,next
right,next,to
next,to,daddy's
to,daddy's,<\s>
<s>,pick,it
pick,it,up
it,up,pete
up,pete,pick
pete,pick,it
pick,it,up
it,up,<\s>
<s>,you,take
you,take,em
take,em,out
em,out,to
out,to,the
to,the,elevator
the,elevator,<\s>
<s>,does,that
does,that,sound
that,sound,like
sound,like,fun
like,fun,<\s>
<s>,go,on
go,on,out
on,out,<\s>
<s>,wan,say
wan,say,good
say,good,bye
good,bye,at
bye,at,the
at,the,elevator
the,elevator,<\s>
<s>,you,do
you,do,<\s>
<s>,the,foremans
the,foremans,foremen
foremans,foremen,<\s>
<s>,you're,gonna
you're,gonna,see
gonna,see,them
see,them,tomorrow
them,tomorrow,<\s>
<s>,go,up
go,up,there
up,there,<\s>
<s>,who's,up
who's,up,there
up,there,<\s>
<s>,no,they're
no,they're,down
they're,down,there
down,there,<\s>
<s>,they're,down
they're,down,stairs
down,stairs,<\s>
<s>,come,on
come,on,pete
on,pete,stay
pete,stay,right
stay,right,here
right,here,come
here,come,on
come,on,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,no,<\s>
<s>,yeah,who
yeah,who,else
who,else,is
else,is,here
is,here,<\s>
<s>,right,<\s>
<s>,whose,lynn
whose,lynn,is
lynn,is,it
is,it,<\s>
<s>,uh,xxx
uh,xxx,<\s>
<s>,no,<\s>
<s>,no,it's
no,it's,lynn's
it's,lynn's,lynn
lynn's,lynn,<\s>
<s>,mhm,<\s>
<s>,xxx,<\s>
<s>,you,being
you,being,a
being,a,good
a,good,boy
good,boy,<\s>
<s>,were,you
were,you,talking
you,talking,<\s>
<s>,talking,to
talking,to,them
to,them,<\s>
<s>,hi,<\s>
<s>,want,some
want,some,orange
some,orange,juice
orange,juice,<\s>
<s>,hm,<\s>
<s>,okay,i'll
okay,i'll,make
i'll,make,a
make,a,little
a,little,orange
little,orange,juice
orange,juice,<\s>
<s>,look,at
look,at,all
at,all,the
all,the,money
the,money,you
money,you,have
you,have,wow
have,wow,<\s>
<s>,ask,um
ask,um,lois
um,lois,and
lois,and,lyn
and,lyn,if
lyn,if,they
if,they,want
they,want,some
want,some,<\s>
<s>,milk,<\s>
<s>,don't,you
don't,you,want
you,want,orange
want,orange,juice
orange,juice,<\s>
<s>,come,here
come,here,<\s>
<s>,in,the
in,the,what
the,what,<\s>
<s>,well,okay
well,okay,<\s>
<s>,you,be
you,be,careful
be,careful,now
careful,now,<\s>
<s>,no,<\s>
<s>,is,that
is,that,all
that,all,<\s>
<s>,i,don't
i,don't,have
don't,have,any
have,any,tea
any,tea,<\s>
<s>,hey,don't
hey,don't,spit
don't,spit,<\s>
<s>,i,don't
i,don't,have
don't,have,any
have,any,tea
any,tea,<\s>
<s>,want,some
want,some,milk
some,milk,<\s>
<s>,xxx,<\s>
<s>,here,<\s>
<s>,in,a
in,a,oh
a,oh,in
oh,in,a
in,a,barrel
a,barrel,<\s>
<s>,in,the
in,the,kitchen
the,kitchen,drink
kitchen,drink,it
drink,it,okay
it,okay,<\s>
<s>,you,finished
you,finished,<\s>
<s>,here's,another
here's,another,xxx
another,xxx,<\s>
<s>,she,left
she,left,last
left,last,time
last,time,there
time,there,<\s>
<s>,mhm,<\s>
<s>,the,bell
the,bell,ring
bell,ring,<\s>
<s>,did,you
did,you,tell
you,tell,em
tell,em,anything
em,anything,about
anything,about,school
about,school,peter
school,peter,<\s>
<s>,did,you
did,you,tell
you,tell,em
tell,em,what
em,what,you
what,you,do
you,do,in
do,in,school
in,school,<\s>
<s>,what,did
what,did,you
did,you,tell
you,tell,them
tell,them,<\s>
<s>,sure,<\s>
<s>,peter,out_of
peter,out_of,the
out_of,the,mouth
the,mouth,come
mouth,come,on
come,on,that's
on,that's,dirty
that's,dirty,out_of
dirty,out_of,the
out_of,the,mouth
the,mouth,<\s>
<s>,now,it's
now,it's,clean
it's,clean,<\s>
<s>,they're,gonna
they're,gonna,be
gonna,be,back
be,back,like
back,like,uh
like,uh,probably
uh,probably,in
probably,in,two
in,two,days
two,days,<\s>
<s>,we'll,put
we'll,put,it
put,it,in
it,in,the
in,the,closet
the,closet,okay
closet,okay,<\s>
<s>,where,d
where,d,you
d,you,want
you,want,me
want,me,to
me,to,put
to,put,it
put,it,<\s>
<s>,xxx,<\s>
<s>,pete,come
pete,come,on
come,on,she's
on,she's,got
she's,got,a
got,a,class
a,class,and
class,and,we
and,we,don't
we,don't,wanna
don't,wanna,make
wanna,make,her
make,her,late
her,late,<\s>
<s>,you,wan
you,wan,go
wan,go,get
go,get,the
get,the,box
the,box,on
box,on,the
on,the,bed
the,bed,that
bed,that,we're
that,we're,gonna
we're,gonna,give
gonna,give,pat
give,pat,<\s>
<s>,hm,<\s>
<s>,know,which
know,which,one
which,one,i'm
one,i'm,talking
i'm,talking,about
talking,about,<\s>
<s>,come,on
come,on,i'll
on,i'll,show
i'll,show,you
show,you,<\s>
<s>,xxx,<\s>
<s>,no,don't
no,don't,pull
don't,pull,everything
pull,everything,out
everything,out,peter
out,peter,you
peter,you,mutt
you,mutt,<\s>
<s>,that's,for
that's,for,patsy
for,patsy,<\s>
<s>,we,don't
we,don't,want
don't,want,it
want,it,all
it,all,messed
all,messed,up
messed,up,right
up,right,<\s>
<s>,no,<\s>
<s>,those,are
those,are,things
are,things,jennifer
things,jennifer,doesn't
jennifer,doesn't,need
doesn't,need,and
need,and,maybe
and,maybe,patsy
maybe,patsy,can
patsy,can,use
can,use,<\s>
<s>,xxx,why
xxx,why,don't
why,don't,open
don't,open,it
open,it,<\s>
<s>,peter,don't
peter,don't,hurt
don't,hurt,jenny
hurt,jenny,<\s>
<s>,pete,one
pete,one,of
one,of,the
of,the,part
the,part,of
part,of,the
of,the,train
the,train,came
train,came,over
came,over,here
over,here,<\s>
<s>,here,<\s>
<s>,one,of
one,of,the
of,the,cars
the,cars,<\s>
<s>,watch,where
watch,where,you're
where,you're,throw
you're,throw,<\s>
<s>,okay,<\s>
<s>,milk,and
milk,and,cookie
and,cookie,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,peter,peter
peter,peter,<\s>
<s>,peter,you're
peter,you're,walking
you're,walking,right
walking,right,in
right,in,the
in,the,crumbs
the,crumbs,now
crumbs,now,you
now,you,just
you,just,xxx
just,xxx,<\s>
<s>,pete,drink
pete,drink,it
drink,it,in
it,in,the
in,the,kitchen
the,kitchen,<\s>
<s>,well,last
well,last,one
last,one,we're
one,we're,gonna
we're,gonna,eat
gonna,eat,dinner
eat,dinner,soon
dinner,soon,<\s>
<s>,one,<\s>
<s>,one,<\s>
<s>,oh,pete
oh,pete,xxx
pete,xxx,that's
xxx,that's,not
that's,not,nice
not,nice,pete
nice,pete,no
pete,no,<\s>
<s>,we'll,have
we'll,have,dinner
have,dinner,soon
dinner,soon,<\s>
<s>,peter,come
peter,come,on
come,on,<\s>
<s>,you,ready
you,ready,to
ready,to,take
to,take,a
take,a,nap
a,nap,now
nap,now,<\s>
<s>,peter,<\s>
<s>,what're,you
what're,you,trying
you,trying,to
trying,to,hide
to,hide,it
hide,it,<\s>
<s>,not,today
not,today,peter
today,peter,<\s>
<s>,somebody,else
somebody,else,plays
else,plays,with
plays,with,it
with,it,too
it,too,<\s>
<s>,no,no
no,no,no
no,no,that
no,that,she
that,she,was
she,was,just
was,just,leaving
just,leaving,<\s>
<s>,xxx,go
xxx,go,open
go,open,it
open,it,quietly
it,quietly,<\s>
<s>,i,think
i,think,that's
think,that's,patsy
that's,patsy,<\s>
<s>,see,it's
see,it's,a
it's,a,small
a,small,one
small,one,just
one,just,like
just,like,i
like,i,told
i,told,you
told,you,it
you,it,would
it,would,be
would,be,<\s>
<s>,it's,a
it's,a,small
a,small,bed
small,bed,<\s>
<s>,oh,<\s>
<s>,jenny,spit
jenny,spit,last
spit,last,night
last,night,<\s>
<s>,xxx,bologna
xxx,bologna,<\s>
<s>,not,too
not,too,close
too,close,not
close,not,too
not,too,close
too,close,<\s>
<s>,look,see
look,see,<\s>
<s>,the,baby's
the,baby's,awake
baby's,awake,<\s>
<s>,her,eyes
her,eyes,are
eyes,are,open
are,open,<\s>
<s>,she,was
she,was,looking
was,looking,at
looking,at,lois
at,lois,<\s>
<s>,she,knows
she,knows,lois
knows,lois,<\s>
<s>,oh,you
oh,you,wan
you,wan,show
wan,show,her
show,her,<\s>
<s>,yeah,<\s>
<s>,what,<\s>
<s>,patsy,took
patsy,took,you
took,you,to
you,to,the
to,the,park
the,park,<\s>
<s>,okay,<\s>
<s>,peter,uses
peter,uses,em
uses,em,for
em,for,cowboy
for,cowboy,boots
cowboy,boots,<\s>
<s>,hook,on
hook,on,the
on,the,tractor
the,tractor,<\s>
<s>,where'd,you
where'd,you,get
you,get,a
get,a,tractor
a,tractor,from
tractor,from,<\s>
<s>,where,do
where,do,you
do,you,need
you,need,the
need,the,hook
the,hook,<\s>
<s>,hm,<\s>
<s>,why,doesn't
why,doesn't,it
doesn't,it,stay
it,stay,together
stay,together,<\s>
<s>,what,d
what,d,you
d,you,need
you,need,<\s>
<s>,a,hook
a,hook,<\s>
<s>,oh,you
oh,you,mean
you,mean,to
mean,to,pull
to,pull,it
pull,it,<\s>
<s>,hm,here
hm,here,i
here,i,got
i,got,some
got,some,string
some,string,here
string,here,<\s>
<s>,well,they
well,they,can
they,can,all
can,all,share
all,share,that
share,that,one
that,one,<\s>
<s>,oh,how
oh,how,nice
how,nice,<\s>
<s>,yes,<\s>
<s>,it's,a
it's,a,new
a,new,toy
new,toy,isn't
toy,isn't,it
isn't,it,<\s>
<s>,remember,i
remember,i,said
i,said,they'd
said,they'd,probably
they'd,probably,leave
probably,leave,their
leave,their,toys
their,toys,in
toys,in,the
in,the,closet
the,closet,<\s>
<s>,they're,gonna
they're,gonna,see
gonna,see,you
see,you,tomorrow
you,tomorrow,<\s>
<s>,pete,let's
pete,let's,go
let's,go,take
go,take,a
take,a,little
a,little,trip
little,trip,to
trip,to,the
to,the,bath
the,bath,<\s>
<s>,a,fast
a,fast,trip
fast,trip,okay
trip,okay,<\s>
<s>,don't,you
don't,you,wan
you,wan,go
wan,go,tinkle
go,tinkle,<\s>
<s>,no,<\s>
<s>,lucy,won't
lucy,won't,take
won't,take,it
take,it,<\s>
<s>,see,<\s>
<s>,it's,right
it's,right,where
right,where,you
where,you,left
you,left,it
left,it,<\s>
<s>,wan,blow
wan,blow,your
blow,your,nose
your,nose,<\s>
<s>,in,a
in,a,little
a,little,while
little,while,<\s>
<s>,it's,only
it's,only,three
only,three,pete
three,pete,<\s>
<s>,they,just
they,just,got
just,got,here
got,here,<\s>
<s>,don't,ring
don't,ring,the
ring,the,doorbell
the,doorbell,<\s>
<s>,peter,gentle
peter,gentle,<\s>
<s>,right,<\s>
<s>,by,the
by,the,window
the,window,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,xxx,<\s>
<s>,peter,don't
peter,don't,worry
don't,worry,about
worry,about,all
about,all,those
all,those,<\s>
<s>,you,get
you,get,started
get,started,with
started,with,those
with,those,and
those,and,then
and,then,when
then,when,you
when,you,run
you,run,out
run,out,you
out,you,can
you,can,come
can,come,get
come,get,some
get,some,more
some,more,okay
more,okay,<\s>
<s>,i,don't
i,don't,think
don't,think,so
think,so,<\s>
<s>,why,does
why,does,it
does,it,scare
it,scare,everybody
scare,everybody,<\s>
<s>,she's,not
she's,not,crying
not,crying,why
crying,why,does
why,does,it
does,it,scare
it,scare,her
scare,her,peter
her,peter,<\s>
<s>,he,thinks
he,thinks,i
thinks,i,make
i,make,strange
make,strange,tunnel
strange,tunnel,<\s>
<s>,you,want
you,want,me
want,me,to
me,to,show
to,show,<\s>
<s>,okay,<\s>
<s>,what's,the
what's,the,matter
the,matter,huh
matter,huh,<\s>
<s>,okay,you
okay,you,put
you,put,the
put,the,cars
the,cars,in
cars,in,<\s>
<s>,car,<\s>
<s>,okay,<\s>
<s>,want,your
want,your,car
your,car,<\s>
<s>,want,your
want,your,car
your,car,peter
car,peter,<\s>
<s>,hm,<\s>
<s>,not,yet
not,yet,<\s>
<s>,oh,you
oh,you,want
you,want,two
want,two,cars
two,cars,<\s>
<s>,okay,<\s>
<s>,well,you
well,you,know
you,know,how
know,how,to
how,to,build
to,build,<\s>
<s>,you,try
you,try,<\s>
<s>,you,start
you,start,it
start,it,and
it,and,then
and,then,i'll
then,i'll,come
i'll,come,help
come,help,you
help,you,okay
you,okay,<\s>
<s>,what,<\s>
<s>,peter,what
peter,what,d
what,d,you
d,you,want
you,want,me
want,me,to
me,to,do
to,do,<\s>
<s>,pete,let's
pete,let's,not
let's,not,do
not,do,that
do,that,<\s>
<s>,that's,not
that's,not,good
not,good,because
good,because,when
because,when,someone
when,someone,listens
someone,listens,to
listens,to,that
to,that,tape
that,tape,<\s>
<s>,their,ears
their,ears,gonna
ears,gonna,be
gonna,be,blasted
be,blasted,<\s>
<s>,under,one
under,one,condition
one,condition,<\s>
<s>,only,if
only,if,you
if,you,stop
you,stop,picking
stop,picking,your
picking,your,nose
your,nose,<\s>
<s>,last,what
last,what,<\s>
<s>,you,wan
you,wan,do
wan,do,that
do,that,tunnel
that,tunnel,<\s>
<s>,the,one
the,one,where
one,where,i
where,i,just
i,just,keep
just,keep,adding
keep,adding,blocks
adding,blocks,all
blocks,all,over
all,over,the
over,the,place
the,place,<\s>
<s>,you,hafta
you,hafta,stop
hafta,stop,picking
stop,picking,your
picking,your,nose
your,nose,<\s>
<s>,remember,<\s>
<s>,stop,your
stop,your,nose
your,nose,<\s>
<s>,peter,you're
peter,you're,outside
you're,outside,outside
outside,outside,the
outside,the,fence
the,fence,<\s>
<s>,don't,<\s>
<s>,peter,don't
peter,don't,<\s>
<s>,no,do
no,do,pick
do,pick,your
pick,your,nose
your,nose,<\s>
<s>,around,who
around,who,<\s>
<s>,what,<\s>
<s>,a,tent
a,tent,<\s>
<s>,or,a
or,a,tunnel
a,tunnel,<\s>
<s>,no,you
no,you,pick
you,pick,your
pick,your,nose
your,nose,<\s>
<s>,oh,<\s>
<s>,i,think
i,think,i'm
think,i'm,gonna
i'm,gonna,put
gonna,put,your
put,your,hands
your,hands,behind
hands,behind,your
behind,your,back
your,back,and
back,and,tie
and,tie,them
tie,them,together
them,together,then
together,then,what
then,what,would
what,would,you
would,you,do
you,do,<\s>
<s>,you,what
you,what,<\s>
<s>,yes,it's
yes,it's,built
it's,built,around
built,around,patsy
around,patsy,isn't
patsy,isn't,it
isn't,it,<\s>
<s>,it's,built
it's,built,around
built,around,her
around,her,isn't
her,isn't,it
isn't,it,<\s>
<s>,why,don't
why,don't,you
don't,you,tell
you,tell,patsy
tell,patsy,and
patsy,and,loi
and,loi,about
loi,about,our
about,our,new
our,new,home
new,home,<\s>
<s>,what,<\s>
<s>,hasn't,had
hasn't,had,a
had,a,nap
a,nap,<\s>
<s>,ridgewood,<\s>
<s>,yeah,<\s>
<s>,d,you
d,you,have
you,have,your
have,your,own
your,own,bed
own,bed,<\s>
<s>,hm,<\s>
<s>,peter,you
peter,you,gonna
you,gonna,have
gonna,have,your
have,your,own
your,own,bed
own,bed,<\s>
<s>,you,aren't
you,aren't,<\s>
<s>,i,thought
i,thought,daddy
thought,daddy,showed
daddy,showed,you
showed,you,your
you,your,own
your,own,room
own,room,<\s>
<s>,uhhuh,<\s>
<s>,well,you
well,you,put
you,put,those
put,those,in
those,in,and
in,and,then
and,then,she'll
then,she'll,give
she'll,give,em
give,em,to
em,to,you
to,you,<\s>
